DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DE,2017,66118100,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DE,2018,78215560,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DE,2019,72150490,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DE,2020,29866294,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DE,2021,40390986,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DE,2022,67206989,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DE,2023,74595336,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2012,5314774,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2013,5965144,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2014,5909508,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2015,6382103,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2016,5806208,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2017,5563562,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2018,5648539,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2019,7812999,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2020,2340991,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2021,2623030,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,DK,2022,4585497,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2012,140670550,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2013,139466873,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2014,141185481,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2015,142776649,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2016,154211424,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2017,163421189,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2018,180917537,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2019,178234226,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2020,65271156,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2021,91363886,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2022,167106148,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EA20,2023,186463318,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2012,797944,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2013,805112,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2014,1029577,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2015,868866,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2016,983662,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2017,949246,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2018,1380789,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2019,1130914,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2020,416667,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2021,403930,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2022,821281,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EE,2023,1117234,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2012,283733,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2013,352837,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2014,349901,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2015,361843,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2016,370689,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2017,421401,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2018,497022,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2019,541801,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2020,168964,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2021,226235,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2022,540453,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EL,2023,612363,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2012,6818883,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2013,5777758,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2014,6233958,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2015,7585932,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2016,8039266,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2017,8851318,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2018,10262817,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2019,11129799,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2020,2711014,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2021,4189527,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2022,8656145,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,ES,2023,9820935,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2012,168530012,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2013,167997610,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2014,170489678,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2015,173799970,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2016,186535573,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2017,205021188,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2018,222739904,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2019,222437801,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2020,80397451,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2021,109539505,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2022,205080131,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,EU27_2020,2023,228050993,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2012,7134487,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2013,6749323,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2014,6869066,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2015,6868141,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2016,7274403,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2017,7442341,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2018,7345034,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2019,7236650,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2020,1752125,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2021,1455066,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2022,4991796,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FI,2023,5838360,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2012,14890511,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2013,15353923,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2014,17326886,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2015,15848975,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2016,15811283,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2017,18908598,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2018,19580736,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2019,18901347,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2020,7506611,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2021,10087571,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2022,19246843,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,FR,2023,21578160,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2012,1503303,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2013,1664465,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2014,1730101,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2015,1663375,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2016,1095449,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2017,1235374,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2018,1278100,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2019,1345072,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2020,291971,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2021,316978,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2022,788854,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HR,2023,1290250,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2012,3235451,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2013,3247009,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2014,3840645,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2015,4496534,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2016,5172363,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2017,5472345,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2018,6021579,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2019,6187885,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2020,2143518,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2021,2220781,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2022,4533110,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,HU,2023,5043316,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2012,2814317,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2013,2691779,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2014,2810739,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2015,3174548,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2016,3420530,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2017,3765784,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2018,3926331,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2019,4201466,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2020,920901,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2021,913700,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2022,4139146,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IE,2023,4905586,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2012,9054239,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2013,7365098,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2014,6933710,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2015,6116802,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2016,5946023,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2017,8040774,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2018,9389469,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2019,9541537,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2020,2064150,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2021,3115542,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2022,6341867,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,IT,2023,6225624,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2012,983007,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2013,1020426,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2014,1047169,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2015,1089564,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2016,1166589,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2017,1193284,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2018,1275434,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2019,1342266,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2020,472600,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2021,587787,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2022,1240276,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LT,2023,1390055,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2012,1304638,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2013,1312299,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2014,1488486,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2015,1385862,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2016,1310286,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2017,1926866,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2018,2064927,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2019,2105053,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2020,1320501,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2021,1627211,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2022,2393182,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LU,2023,2578003,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2012,943270,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2013,812429,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2014,848292,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2015,861955,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2016,910097,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2017,893239,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2018,915557,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2019,990417,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2020,338572,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2021,386040,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2022,980626,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,LV,2023,1212644,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MK,2021,106913,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2012,178938,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2013,211679,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2014,225572,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2015,276966,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2016,272781,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2017,383954,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2018,442325,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2019,482868,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2020,142586,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2021,228644,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2022,442291,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,MT,2023,595206,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL,2012,13379533,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL,2013,13038595,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL,2014,13144633,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL,2015,13335844,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL,2016,14138951,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL,2017,15844188,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL,2018,15857551,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,EU27_2020_FOR,TOTAL,N_GE1,NR,NL,2019,16449100,
